row_number,precinct,week,year,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,label
8380,110,33,2014,64,10,0,10,0,0,4,2014-08-11 through 2014-08-17
8381,18,33,2014,77,13,0,14,0,4,4,2014-08-11 through 2014-08-17
8382,62,33,2014,30,11,0,16,0,3,5,2014-08-11 through 2014-08-17
8383,104,33,2014,50,15,0,18,0,2,1,2014-08-11 through 2014-08-17
8384,19,33,2014,76,11,0,11,0,2,5,2014-08-11 through 2014-08-17
8385,77,33,2014,40,12,0,16,0,2,3,2014-08-11 through 2014-08-17
8386,111,33,2014,50,5,0,5,0,0,0,2014-08-11 through 2014-08-17
8387,44,33,2014,28,6,0,8,0,1,2,2014-08-11 through 2014-08-17
8388,88,34,2014,21,5,0,6,0,2,1,2014-08-18 through 2014-08-24
8389,20,34,2014,25,2,0,2,0,0,1,2014-08-18 through 2014-08-24
8390,94,34,2014,30,5,0,6,0,1,0,2014-08-18 through 2014-08-24
8391,32,34,2014,18,4,0,5,0,1,0,2014-08-18 through 2014-08-24
8392,90,34,2014,44,11,0,15,0,4,1,2014-08-18 through 2014-08-24
8393,106,34,2014,41,11,0,13,0,1,4,2014-08-18 through 2014-08-24
8394,84,34,2014,33,4,0,4,0,0,4,2014-08-18 through 2014-08-24
8395,101,34,2014,16,5,0,9,0,2,0,2014-08-18 through 2014-08-24
8396,9,34,2014,31,3,0,6,0,1,0,2014-08-18 through 2014-08-24
8397,47,34,2014,53,10,0,15,0,1,2,2014-08-18 through 2014-08-24
8398,22,34,2014,9,1,0,1,0,0,0,2014-08-18 through 2014-08-24
8399,62,34,2014,34,8,0,15,0,2,2,2014-08-18 through 2014-08-24
8400,112,34,2014,58,7,0,8,0,1,2,2014-08-18 through 2014-08-24
8401,42,34,2014,17,7,0,9,0,4,1,2014-08-18 through 2014-08-24
8402,23,34,2014,23,2,1,3,1,2,0,2014-08-18 through 2014-08-24
8403,67,34,2014,58,18,0,27,0,2,7,2014-08-18 through 2014-08-24
8404,105,34,2014,89,21,0,32,0,1,2,2014-08-18 through 2014-08-24
8405,70,34,2014,49,13,0,17,0,0,5,2014-08-18 through 2014-08-24
8406,78,34,2014,34,2,0,2,0,1,0,2014-08-18 through 2014-08-24
8407,24,34,2014,19,5,0,6,0,2,1,2014-08-18 through 2014-08-24
8408,61,34,2014,43,11,0,13,0,2,3,2014-08-18 through 2014-08-24
8409,121,34,2014,9,3,0,6,0,0,0,2014-08-18 through 2014-08-24
8410,113,34,2014,38,12,0,18,0,1,2,2014-08-18 through 2014-08-24
8411,40,34,2014,31,10,0,15,0,2,2,2014-08-18 through 2014-08-24
8412,122,34,2014,35,9,0,20,0,1,0,2014-08-18 through 2014-08-24
8413,25,34,2014,23,4,0,4,0,0,2,2014-08-18 through 2014-08-24
8414,73,34,2014,20,6,0,10,0,0,4,2014-08-18 through 2014-08-24
8415,26,34,2014,20,3,0,3,0,2,1,2014-08-18 through 2014-08-24
8416,43,34,2014,35,5,0,7,0,2,0,2014-08-18 through 2014-08-24
8417,114,34,2014,69,15,0,18,0,4,3,2014-08-18 through 2014-08-24
8418,28,34,2014,12,1,0,1,0,1,0,2014-08-18 through 2014-08-24
8419,1,34,2014,49,2,0,2,0,0,2,2014-08-18 through 2014-08-24
8420,79,34,2014,40,10,0,13,0,3,4,2014-08-18 through 2014-08-24
8421,81,34,2014,20,9,0,9,0,2,3,2014-08-18 through 2014-08-24
8422,71,34,2014,37,8,0,11,0,2,3,2014-08-18 through 2014-08-24
8423,66,34,2014,48,11,0,12,0,2,1,2014-08-18 through 2014-08-24
8424,48,34,2014,30,7,0,9,0,0,2,2014-08-18 through 2014-08-24
8425,45,34,2014,45,4,0,5,0,0,2,2014-08-18 through 2014-08-24
8426,115,34,2014,46,9,0,12,0,1,2,2014-08-18 through 2014-08-24
8427,30,34,2014,16,2,0,2,0,0,1,2014-08-18 through 2014-08-24
8428,33,34,2014,25,7,0,10,0,2,2,2014-08-18 through 2014-08-24
8429,34,34,2014,35,8,0,9,0,4,1,2014-08-18 through 2014-08-24
8430,5,34,2014,51,11,0,11,0,4,2,2014-08-18 through 2014-08-24
8431,60,34,2014,33,10,0,14,0,2,4,2014-08-18 through 2014-08-24
8432,120,34,2014,44,4,0,6,0,0,0,2014-08-18 through 2014-08-24
8433,83,34,2014,51,12,0,12,0,3,3,2014-08-18 through 2014-08-24
8434,49,34,2014,30,6,0,10,0,0,2,2014-08-18 through 2014-08-24
8435,75,34,2014,76,13,0,23,0,2,2,2014-08-18 through 2014-08-24
8436,41,34,2014,30,9,0,11,0,1,1,2014-08-18 through 2014-08-24
8437,6,34,2014,33,2,0,6,0,1,0,2014-08-18 through 2014-08-24
8438,69,34,2014,25,6,0,9,0,0,2,2014-08-18 through 2014-08-24
8439,52,34,2014,41,7,0,8,0,2,1,2014-08-18 through 2014-08-24
8440,50,34,2014,16,3,0,8,0,0,2,2014-08-18 through 2014-08-24
8441,44,34,2014,22,5,0,5,0,1,2,2014-08-18 through 2014-08-24
8442,108,34,2014,65,11,0,18,0,2,0,2014-08-18 through 2014-08-24
8443,68,34,2014,31,5,0,9,0,1,1,2014-08-18 through 2014-08-24
8444,123,34,2014,20,6,0,6,0,0,1,2014-08-18 through 2014-08-24
8445,103,34,2014,54,6,0,13,0,0,3,2014-08-18 through 2014-08-24
8446,7,34,2014,31,11,0,11,0,2,4,2014-08-18 through 2014-08-24
8447,13,34,2014,46,7,0,7,0,1,4,2014-08-18 through 2014-08-24
8448,107,34,2014,42,7,0,17,0,0,1,2014-08-18 through 2014-08-24
8449,100,34,2014,9,2,0,3,0,0,0,2014-08-18 through 2014-08-24
8450,63,34,2014,44,10,0,17,0,1,5,2014-08-18 through 2014-08-24
8451,109,34,2014,106,16,0,20,0,0,3,2014-08-18 through 2014-08-24
8452,14,34,2014,64,4,0,6,0,0,1,2014-08-18 through 2014-08-24
8453,102,34,2014,59,9,0,14,0,1,2,2014-08-18 through 2014-08-24
8454,10,34,2014,67,4,0,5,0,0,2,2014-08-18 through 2014-08-24
8455,17,34,2014,63,7,0,8,0,0,4,2014-08-18 through 2014-08-24
8456,72,34,2014,42,5,0,9,0,1,0,2014-08-18 through 2014-08-24
8457,76,34,2014,18,1,0,1,0,0,0,2014-08-18 through 2014-08-24
8458,110,34,2014,52,14,0,19,0,2,5,2014-08-18 through 2014-08-24
8459,46,34,2014,33,11,0,13,0,3,7,2014-08-18 through 2014-08-24
8460,18,34,2014,92,6,0,6,0,0,2,2014-08-18 through 2014-08-24
8461,104,34,2014,55,11,1,14,1,0,5,2014-08-18 through 2014-08-24
8462,19,34,2014,88,10,0,14,0,3,0,2014-08-18 through 2014-08-24
8463,77,34,2014,45,10,0,12,0,1,4,2014-08-18 through 2014-08-24
8464,111,34,2014,64,5,0,5,0,0,1,2014-08-18 through 2014-08-24
8465,94,35,2014,50,4,0,5,0,1,1,2014-08-25 through 2014-08-31
8466,33,35,2014,22,2,0,3,0,0,0,2014-08-25 through 2014-08-31
8467,84,35,2014,50,3,0,3,0,0,1,2014-08-25 through 2014-08-31
8468,67,35,2014,66,20,0,40,0,4,1,2014-08-25 through 2014-08-31
8469,88,35,2014,17,3,0,3,0,1,0,2014-08-25 through 2014-08-31
8470,69,35,2014,24,8,0,15,0,0,0,2014-08-25 through 2014-08-31
8471,9,35,2014,30,5,0,10,0,0,2,2014-08-25 through 2014-08-31
8472,101,35,2014,18,6,0,7,0,0,3,2014-08-25 through 2014-08-31
8473,90,35,2014,57,5,0,6,0,1,1,2014-08-25 through 2014-08-31
8474,22,35,2014,7,3,0,3,0,0,1,2014-08-25 through 2014-08-31
8475,6,35,2014,25,1,0,1,0,1,0,2014-08-25 through 2014-08-31
8476,120,35,2014,50,7,0,7,0,1,0,2014-08-25 through 2014-08-31
8477,112,35,2014,58,12,0,14,0,0,1,2014-08-25 through 2014-08-31
8478,44,35,2014,23,3,0,5,0,0,0,2014-08-25 through 2014-08-31
8479,23,35,2014,22,2,0,3,0,1,0,2014-08-25 through 2014-08-31
8480,40,35,2014,34,9,0,11,0,1,4,2014-08-25 through 2014-08-31
8481,102,35,2014,52,11,0,12,0,2,2,2014-08-25 through 2014-08-31
8482,105,35,2014,101,15,1,22,1,0,1,2014-08-25 through 2014-08-31
8483,70,35,2014,59,20,0,26,0,5,5,2014-08-25 through 2014-08-31
8484,100,35,2014,14,1,0,2,0,0,0,2014-08-25 through 2014-08-31
8485,106,35,2014,55,14,0,23,0,1,1,2014-08-25 through 2014-08-31
8486,62,35,2014,37,7,0,11,0,0,4,2014-08-25 through 2014-08-31
8487,24,35,2014,20,7,0,7,0,2,4,2014-08-25 through 2014-08-31
8488,20,35,2014,36,4,0,6,0,1,2,2014-08-25 through 2014-08-31
8489,73,35,2014,40,6,0,7,0,0,1,2014-08-25 through 2014-08-31
8490,78,35,2014,33,2,0,3,0,0,1,2014-08-25 through 2014-08-31
8491,121,35,2014,10,2,0,2,0,0,0,2014-08-25 through 2014-08-31
8492,25,35,2014,38,5,0,8,0,0,2,2014-08-25 through 2014-08-31
8493,43,35,2014,25,4,0,8,0,0,0,2014-08-25 through 2014-08-31
8494,113,35,2014,60,12,0,13,0,2,4,2014-08-25 through 2014-08-31
8495,114,35,2014,58,14,0,18,0,4,2,2014-08-25 through 2014-08-31
8496,47,35,2014,44,14,0,16,0,0,4,2014-08-25 through 2014-08-31
8497,26,35,2014,22,6,0,6,0,1,4,2014-08-25 through 2014-08-31
8498,61,35,2014,44,5,1,5,1,0,4,2014-08-25 through 2014-08-31
8499,28,35,2014,22,5,0,5,0,1,0,2014-08-25 through 2014-08-31
8500,83,35,2014,33,8,0,10,0,2,0,2014-08-25 through 2014-08-31
8501,75,35,2014,109,23,0,36,0,4,8,2014-08-25 through 2014-08-31
8502,1,35,2014,55,9,0,11,0,3,2,2014-08-25 through 2014-08-31
8503,50,35,2014,31,3,0,5,0,0,0,2014-08-25 through 2014-08-31
8504,115,35,2014,62,9,0,10,0,2,3,2014-08-25 through 2014-08-31
8505,66,35,2014,60,10,0,23,0,1,4,2014-08-25 through 2014-08-31
8506,79,35,2014,29,9,0,10,0,5,0,2014-08-25 through 2014-08-31
8507,48,35,2014,31,4,0,9,0,0,1,2014-08-25 through 2014-08-31
8508,52,35,2014,67,14,0,19,0,0,3,2014-08-25 through 2014-08-31
8509,45,35,2014,36,8,0,9,0,2,1,2014-08-25 through 2014-08-31
8510,107,35,2014,65,13,0,16,0,3,0,2014-08-25 through 2014-08-31
8511,81,35,2014,22,12,0,14,0,2,4,2014-08-25 through 2014-08-31
8512,71,35,2014,43,16,0,19,0,5,5,2014-08-25 through 2014-08-31
8513,41,35,2014,28,3,0,3,0,0,1,2014-08-25 through 2014-08-31
8514,30,35,2014,13,1,0,1,0,1,0,2014-08-25 through 2014-08-31
8515,49,35,2014,25,7,0,11,0,1,1,2014-08-25 through 2014-08-31
8516,60,35,2014,27,9,0,12,0,1,4,2014-08-25 through 2014-08-31
8517,77,35,2014,33,5,0,5,0,2,2,2014-08-25 through 2014-08-31
8518,108,35,2014,89,14,0,20,0,1,3,2014-08-25 through 2014-08-31
8519,34,35,2014,33,9,0,13,0,3,3,2014-08-25 through 2014-08-31
8520,123,35,2014,30,8,0,12,0,0,0,2014-08-25 through 2014-08-31
8521,5,35,2014,49,8,0,10,0,2,2,2014-08-25 through 2014-08-31
8522,103,35,2014,43,7,1,12,1,0,2,2014-08-25 through 2014-08-31
8523,13,35,2014,43,11,0,13,0,3,4,2014-08-25 through 2014-08-31
8524,109,35,2014,100,10,1,12,1,2,3,2014-08-25 through 2014-08-31
8525,68,35,2014,42,10,0,13,0,1,2,2014-08-25 through 2014-08-31
8526,63,35,2014,50,12,0,20,0,2,4,2014-08-25 through 2014-08-31
8527,14,35,2014,75,9,0,11,0,1,6,2014-08-25 through 2014-08-31
8528,7,35,2014,17,5,1,7,1,1,4,2014-08-25 through 2014-08-31
8529,76,35,2014,28,3,0,3,0,0,0,2014-08-25 through 2014-08-31
8530,46,35,2014,37,11,0,15,0,2,4,2014-08-25 through 2014-08-31
8531,17,35,2014,50,6,0,6,0,3,2,2014-08-25 through 2014-08-31
8532,122,35,2014,48,15,0,23,0,2,0,2014-08-25 through 2014-08-31
8533,10,35,2014,39,4,0,4,0,2,2,2014-08-25 through 2014-08-31
8534,110,35,2014,49,10,0,19,0,2,4,2014-08-25 through 2014-08-31
8535,32,35,2014,19,3,0,3,0,1,1,2014-08-25 through 2014-08-31
8536,18,35,2014,70,9,0,12,0,1,4,2014-08-25 through 2014-08-31
8537,42,35,2014,30,7,0,12,0,0,2,2014-08-25 through 2014-08-31
8538,104,35,2014,69,9,0,9,0,2,4,2014-08-25 through 2014-08-31
8539,72,35,2014,38,8,0,11,0,2,2,2014-08-25 through 2014-08-31
8540,19,35,2014,81,7,1,8,1,0,2,2014-08-25 through 2014-08-31
8541,111,35,2014,68,8,0,10,0,0,2,2014-08-25 through 2014-08-31
8542,9,36,2014,32,4,0,4,0,3,0,2014-09-01 through 2014-09-07
8543,20,36,2014,34,3,0,3,0,1,1,2014-09-01 through 2014-09-07
8544,88,36,2014,33,10,0,12,0,3,3,2014-09-01 through 2014-09-07
8545,62,36,2014,54,14,0,14,0,2,6,2014-09-01 through 2014-09-07
8546,90,36,2014,47,9,1,12,1,5,1,2014-09-01 through 2014-09-07
8547,77,36,2014,52,12,0,17,0,0,5,2014-09-01 through 2014-09-07
8548,94,36,2014,48,7,0,9,0,3,1,2014-09-01 through 2014-09-07
8549,101,36,2014,10,5,0,5,0,0,1,2014-09-01 through 2014-09-07
8550,22,36,2014,4,1,0,1,0,1,0,2014-09-01 through 2014-09-07
8551,112,36,2014,47,6,0,6,0,0,1,2014-09-01 through 2014-09-07
8552,40,36,2014,38,4,0,7,0,0,0,2014-09-01 through 2014-09-07
8553,23,36,2014,30,6,1,10,1,0,2,2014-09-01 through 2014-09-07
8554,105,36,2014,95,20,0,25,0,0,3,2014-09-01 through 2014-09-07
8555,24,36,2014,19,4,1,6,1,1,2,2014-09-01 through 2014-09-07
8556,113,36,2014,64,13,0,18,0,2,2,2014-09-01 through 2014-09-07
8557,47,36,2014,65,16,0,22,0,0,3,2014-09-01 through 2014-09-07
8558,120,36,2014,52,5,0,12,0,1,0,2014-09-01 through 2014-09-07
8559,25,36,2014,32,3,0,3,0,0,0,2014-09-01 through 2014-09-07
8560,67,36,2014,76,18,0,27,0,0,4,2014-09-01 through 2014-09-07
8561,1,36,2014,50,4,0,5,0,0,3,2014-09-01 through 2014-09-07
8562,44,36,2014,37,6,0,13,0,1,1,2014-09-01 through 2014-09-07
8563,78,36,2014,48,6,0,6,0,2,1,2014-09-01 through 2014-09-07
8564,70,36,2014,53,11,0,18,0,0,4,2014-09-01 through 2014-09-07
8565,43,36,2014,43,9,1,11,1,2,3,2014-09-01 through 2014-09-07
8566,26,36,2014,10,2,0,3,0,1,0,2014-09-01 through 2014-09-07
8567,61,36,2014,48,17,0,24,0,1,1,2014-09-01 through 2014-09-07
8568,73,36,2014,40,10,0,11,0,1,1,2014-09-01 through 2014-09-07
8569,107,36,2014,65,13,0,22,0,0,1,2014-09-01 through 2014-09-07
8570,114,36,2014,68,13,0,20,0,2,2,2014-09-01 through 2014-09-07
8571,33,36,2014,26,2,0,3,0,1,0,2014-09-01 through 2014-09-07
8572,41,36,2014,32,7,1,9,1,2,1,2014-09-01 through 2014-09-07
8573,28,36,2014,14,4,0,4,0,3,1,2014-09-01 through 2014-09-07
8574,83,36,2014,47,14,0,17,0,3,3,2014-09-01 through 2014-09-07
8575,79,36,2014,49,10,1,14,1,0,3,2014-09-01 through 2014-09-07
8576,49,36,2014,36,10,0,11,0,2,1,2014-09-01 through 2014-09-07
8577,115,36,2014,60,10,0,14,0,4,2,2014-09-01 through 2014-09-07
8578,32,36,2014,14,4,0,6,0,1,0,2014-09-01 through 2014-09-07
8579,48,36,2014,16,3,0,3,0,2,1,2014-09-01 through 2014-09-07
8580,34,36,2014,34,7,0,7,0,2,1,2014-09-01 through 2014-09-07
8581,71,36,2014,43,8,0,9,0,0,3,2014-09-01 through 2014-09-07
8582,60,36,2014,33,4,0,4,0,0,1,2014-09-01 through 2014-09-07
8583,66,36,2014,66,7,0,7,0,1,4,2014-09-01 through 2014-09-07
8584,81,36,2014,16,6,0,9,0,0,2,2014-09-01 through 2014-09-07
8585,30,36,2014,16,2,0,2,0,1,1,2014-09-01 through 2014-09-07
8586,45,36,2014,24,8,0,10,0,2,1,2014-09-01 through 2014-09-07
8587,75,36,2014,102,23,0,31,0,4,3,2014-09-01 through 2014-09-07
8588,6,36,2014,28,3,0,3,0,0,0,2014-09-01 through 2014-09-07
8589,121,36,2014,8,3,0,3,0,0,0,2014-09-01 through 2014-09-07
8590,7,36,2014,13,2,0,2,0,1,1,2014-09-01 through 2014-09-07
8591,108,36,2014,75,17,0,20,0,3,0,2014-09-01 through 2014-09-07
8592,69,36,2014,31,6,0,12,0,0,1,2014-09-01 through 2014-09-07
8593,52,36,2014,46,14,0,19,0,2,5,2014-09-01 through 2014-09-07
8594,123,36,2014,31,7,0,10,0,0,2,2014-09-01 through 2014-09-07
8595,102,36,2014,48,1,0,2,0,0,0,2014-09-01 through 2014-09-07
8596,103,36,2014,54,11,0,12,0,1,2,2014-09-01 through 2014-09-07
8597,84,36,2014,47,7,0,11,0,0,3,2014-09-01 through 2014-09-07
8598,5,36,2014,61,7,0,9,0,0,1,2014-09-01 through 2014-09-07
8599,50,36,2014,25,8,0,11,0,3,0,2014-09-01 through 2014-09-07
8600,13,36,2014,54,7,1,7,1,3,3,2014-09-01 through 2014-09-07
8601,109,36,2014,88,12,0,14,0,0,2,2014-09-01 through 2014-09-07
8602,14,36,2014,59,5,0,6,0,1,1,2014-09-01 through 2014-09-07
8603,106,36,2014,49,9,0,15,0,0,0,2014-09-01 through 2014-09-07
8604,42,36,2014,23,6,0,7,0,2,2,2014-09-01 through 2014-09-07
8605,17,36,2014,54,5,0,10,0,2,0,2014-09-01 through 2014-09-07
8606,100,36,2014,9,1,0,1,0,0,0,2014-09-01 through 2014-09-07
8607,68,36,2014,51,5,1,9,1,0,0,2014-09-01 through 2014-09-07
8608,110,36,2014,70,10,0,11,0,2,3,2014-09-01 through 2014-09-07
8609,10,36,2014,44,1,0,1,0,0,0,2014-09-01 through 2014-09-07
8610,76,36,2014,19,2,0,2,0,1,0,2014-09-01 through 2014-09-07
8611,122,36,2014,61,10,0,15,0,0,1,2014-09-01 through 2014-09-07
8612,18,36,2014,83,9,0,12,0,0,3,2014-09-01 through 2014-09-07
8613,104,36,2014,62,12,0,17,0,1,3,2014-09-01 through 2014-09-07
8614,63,36,2014,37,12,0,13,0,4,2,2014-09-01 through 2014-09-07
8615,19,36,2014,98,11,0,14,0,2,1,2014-09-01 through 2014-09-07
8616,111,36,2014,58,7,0,11,0,0,0,2014-09-01 through 2014-09-07
8617,46,36,2014,38,9,0,9,0,1,8,2014-09-01 through 2014-09-07
8618,72,36,2014,58,16,0,24,0,3,5,2014-09-01 through 2014-09-07
8619,88,37,2014,32,10,0,12,0,5,1,2014-09-08 through 2014-09-14
8620,20,37,2014,28,4,0,5,0,1,1,2014-09-08 through 2014-09-14
8621,94,37,2014,34,3,0,3,0,2,0,2014-09-08 through 2014-09-14
8622,47,37,2014,65,12,0,18,0,1,3,2014-09-08 through 2014-09-14
8623,9,37,2014,20,1,0,1,0,0,1,2014-09-08 through 2014-09-14
8624,100,37,2014,7,0,0,0,0,0,0,2014-09-08 through 2014-09-14
8625,90,37,2014,68,13,0,13,0,8,5,2014-09-08 through 2014-09-14
8626,22,37,2014,11,3,0,5,0,0,1,2014-09-08 through 2014-09-14
8627,101,37,2014,17,3,0,4,0,1,1,2014-09-08 through 2014-09-14
8628,112,37,2014,48,8,0,10,0,2,1,2014-09-08 through 2014-09-14
8629,77,37,2014,27,7,0,11,0,2,3,2014-09-08 through 2014-09-14
8630,23,37,2014,42,5,0,8,0,1,0,2014-09-08 through 2014-09-14
8631,41,37,2014,39,10,0,19,0,1,2,2014-09-08 through 2014-09-14
8632,102,37,2014,59,13,0,19,0,0,2,2014-09-08 through 2014-09-14
8633,105,37,2014,116,20,0,26,0,1,5,2014-09-08 through 2014-09-14
8634,24,37,2014,15,3,0,3,0,0,3,2014-09-08 through 2014-09-14
8635,45,37,2014,33,6,1,13,1,0,1,2014-09-08 through 2014-09-14
8636,113,37,2014,65,14,0,25,0,3,1,2014-09-08 through 2014-09-14
8637,43,37,2014,30,6,1,13,2,0,0,2014-09-08 through 2014-09-14
8638,25,37,2014,36,2,0,4,0,0,1,2014-09-08 through 2014-09-14
8639,33,37,2014,35,2,0,2,0,0,0,2014-09-08 through 2014-09-14
8640,62,37,2014,47,10,0,11,0,2,3,2014-09-08 through 2014-09-14
8641,70,37,2014,66,15,0,22,0,1,8,2014-09-08 through 2014-09-14
8642,78,37,2014,45,10,0,13,0,6,0,2014-09-08 through 2014-09-14
8643,67,37,2014,54,14,0,24,0,1,3,2014-09-08 through 2014-09-14
8644,114,37,2014,49,7,0,7,0,2,1,2014-09-08 through 2014-09-14
8645,26,37,2014,14,1,0,2,0,0,0,2014-09-08 through 2014-09-14
8646,28,37,2014,14,3,0,3,0,0,2,2014-09-08 through 2014-09-14
8647,83,37,2014,32,5,0,5,0,3,1,2014-09-08 through 2014-09-14
8648,84,37,2014,60,6,0,11,0,1,1,2014-09-08 through 2014-09-14
8649,44,37,2014,38,12,0,20,0,1,2,2014-09-08 through 2014-09-14
8650,79,37,2014,54,13,0,20,0,4,5,2014-09-08 through 2014-09-14
8651,61,37,2014,55,17,0,23,0,5,4,2014-09-08 through 2014-09-14
8652,120,37,2014,58,13,0,17,0,1,1,2014-09-08 through 2014-09-14
8653,48,37,2014,29,8,0,12,0,2,0,2014-09-08 through 2014-09-14
8654,30,37,2014,19,6,0,10,0,1,0,2014-09-08 through 2014-09-14
8655,106,37,2014,77,16,0,20,0,3,7,2014-09-08 through 2014-09-14
8656,66,37,2014,68,10,0,15,0,0,5,2014-09-08 through 2014-09-14
8657,81,37,2014,13,1,0,1,0,0,0,2014-09-08 through 2014-09-14
8658,34,37,2014,31,2,0,2,0,0,1,2014-09-08 through 2014-09-14
8659,42,37,2014,22,3,0,5,0,0,0,2014-09-08 through 2014-09-14
8660,46,37,2014,16,6,0,7,0,1,3,2014-09-08 through 2014-09-14
8661,121,37,2014,10,1,0,1,0,0,0,2014-09-08 through 2014-09-14
8662,60,37,2014,24,1,0,1,0,0,0,2014-09-08 through 2014-09-14
8663,108,37,2014,93,14,0,18,0,3,0,2014-09-08 through 2014-09-14
8664,72,37,2014,41,9,0,11,0,1,1,2014-09-08 through 2014-09-14
8665,49,37,2014,43,13,0,16,0,1,4,2014-09-08 through 2014-09-14
8666,123,37,2014,39,3,0,3,0,0,1,2014-09-08 through 2014-09-14
8667,1,37,2014,71,10,0,12,0,3,3,2014-09-08 through 2014-09-14
8668,32,37,2014,15,2,0,2,0,0,0,2014-09-08 through 2014-09-14
8669,69,37,2014,29,10,0,16,0,0,1,2014-09-08 through 2014-09-14
8670,71,37,2014,59,19,0,26,0,1,6,2014-09-08 through 2014-09-14
8671,75,37,2014,87,26,0,50,0,3,6,2014-09-08 through 2014-09-14
8672,103,37,2014,74,16,0,19,0,1,4,2014-09-08 through 2014-09-14
8673,122,37,2014,58,10,0,11,0,1,1,2014-09-08 through 2014-09-14
8674,13,37,2014,40,10,0,10,0,4,3,2014-09-08 through 2014-09-14
8675,5,37,2014,61,6,0,7,0,0,2,2014-09-08 through 2014-09-14
8676,50,37,2014,28,10,0,15,0,0,2,2014-09-08 through 2014-09-14
8677,52,37,2014,53,10,0,13,0,2,1,2014-09-08 through 2014-09-14
8678,109,37,2014,92,13,0,16,0,1,3,2014-09-08 through 2014-09-14
8679,6,37,2014,31,3,0,3,0,1,2,2014-09-08 through 2014-09-14
8680,14,37,2014,69,12,0,13,0,6,2,2014-09-08 through 2014-09-14
8681,68,37,2014,32,7,0,8,0,0,1,2014-09-08 through 2014-09-14
8682,7,37,2014,25,9,0,10,0,3,4,2014-09-08 through 2014-09-14
8683,17,37,2014,60,7,0,9,0,0,3,2014-09-08 through 2014-09-14
8684,73,37,2014,28,5,0,7,0,1,1,2014-09-08 through 2014-09-14
8685,110,37,2014,55,10,0,15,0,2,3,2014-09-08 through 2014-09-14
8686,10,37,2014,49,4,0,6,0,1,1,2014-09-08 through 2014-09-14
8687,18,37,2014,84,8,0,9,0,0,6,2014-09-08 through 2014-09-14
8688,76,37,2014,31,3,0,4,0,0,2,2014-09-08 through 2014-09-14
8689,104,37,2014,88,11,0,16,0,2,4,2014-09-08 through 2014-09-14
8690,40,37,2014,31,3,0,3,0,0,2,2014-09-08 through 2014-09-14
8691,63,37,2014,58,17,0,23,0,1,4,2014-09-08 through 2014-09-14
8692,107,37,2014,70,6,0,10,0,0,0,2014-09-08 through 2014-09-14
8693,19,37,2014,85,11,0,12,0,2,8,2014-09-08 through 2014-09-14
8694,115,37,2014,59,11,1,12,1,3,3,2014-09-08 through 2014-09-14
8695,111,37,2014,70,12,0,19,0,3,1,2014-09-08 through 2014-09-14
8696,94,38,2014,44,6,0,6,0,2,0,2014-09-15 through 2014-09-21
8697,43,38,2014,30,11,0,16,0,4,3,2014-09-15 through 2014-09-21
8698,90,38,2014,72,16,0,22,0,6,1,2014-09-15 through 2014-09-21
8699,20,38,2014,36,7,0,8,0,2,4,2014-09-15 through 2014-09-21
8700,9,38,2014,26,2,0,3,0,1,2,2014-09-15 through 2014-09-21
8701,66,38,2014,55,13,0,15,0,2,3,2014-09-15 through 2014-09-21
8702,107,38,2014,63,11,0,15,0,1,1,2014-09-15 through 2014-09-21
8703,115,38,2014,57,15,0,18,0,6,4,2014-09-15 through 2014-09-21
8704,100,38,2014,8,0,0,0,0,0,0,2014-09-15 through 2014-09-21
8705,72,38,2014,55,15,0,21,0,3,1,2014-09-15 through 2014-09-21
8706,22,38,2014,19,1,0,1,0,1,0,2014-09-15 through 2014-09-21
8707,101,38,2014,12,1,0,1,0,1,0,2014-09-15 through 2014-09-21
8708,122,38,2014,51,10,0,11,0,0,0,2014-09-15 through 2014-09-21
8709,112,38,2014,51,8,0,10,0,0,1,2014-09-15 through 2014-09-21
8710,23,38,2014,32,5,0,5,0,0,4,2014-09-15 through 2014-09-21
8711,33,38,2014,21,1,0,1,0,0,0,2014-09-15 through 2014-09-21
8712,46,38,2014,33,8,0,14,0,1,1,2014-09-15 through 2014-09-21
8713,105,38,2014,98,20,0,37,0,1,0,2014-09-15 through 2014-09-21
8714,24,38,2014,22,2,0,2,0,0,2,2014-09-15 through 2014-09-21
8715,77,38,2014,39,10,0,19,0,0,4,2014-09-15 through 2014-09-21
8716,41,38,2014,35,6,1,15,1,1,0,2014-09-15 through 2014-09-21
8717,113,38,2014,46,11,1,17,2,0,1,2014-09-15 through 2014-09-21
8718,25,38,2014,32,0,1,0,1,0,1,2014-09-15 through 2014-09-21
8719,106,38,2014,62,11,0,11,0,0,4,2014-09-15 through 2014-09-21
8720,67,38,2014,61,16,0,30,0,2,4,2014-09-15 through 2014-09-21
8721,70,38,2014,66,10,0,24,0,3,3,2014-09-15 through 2014-09-21
8722,26,38,2014,10,2,0,2,0,1,0,2014-09-15 through 2014-09-21
8723,44,38,2014,34,6,0,9,0,1,0,2014-09-15 through 2014-09-21
8724,78,38,2014,40,6,0,9,0,1,5,2014-09-15 through 2014-09-21
8725,114,38,2014,83,15,0,19,0,1,7,2014-09-15 through 2014-09-21
8726,28,38,2014,21,4,0,6,0,0,0,2014-09-15 through 2014-09-21
8727,62,38,2014,38,8,0,10,0,2,0,2014-09-15 through 2014-09-21
